article_id,N_sentence,lstm_v_sent
728972961,345,0.99627906
728972961,346,0.87693954
728972961,347,0.017189909
728972961,348,0.0008848487
728972961,349,0.0009798921
728972961,350,0.0049488735
728972961,351,0.87645257
728972961,352,0.00023706974999999997
728972961,353,0.28855047
728972961,354,0.5601381999999999
728972961,355,0.0006556854
728972961,356,0.043044254000000004
728972961,357,0.00012481216
728972961,358,0.00024078056
728972961,359,0.95968515
728972961,360,0.99610835
728972961,361,0.0002585886
728972961,362,0.0038837662
728972961,363,0.45398158
728972961,364,0.9524739
728972961,365,0.8474328999999999
728972961,366,0.057491098
728972961,367,0.0017834472
728972961,368,0.43064222
728972961,369,0.0001574124
728972961,370,0.59897774
728972961,371,0.0027491553
728972961,372,0.92563665
728972961,373,0.0012863880999999999
728972961,374,0.00012890063
728972961,375,0.00039927684999999997
728972961,376,0.61857504
728972961,377,0.0022713232
728972961,378,8.521038e-05
728972961,379,0.9210521
728972961,380,0.40742537
728972961,381,0.9773306999999999
728972961,382,0.010271539
728972961,383,0.94122505
728972961,384,3.3879162e-06
728972961,385,0.06278803
728972961,386,0.43064222
728972961,387,0.14498229999999998
728972961,388,0.03717608
728972961,389,0.7602281
728972961,390,0.04798782
728972961,391,0.0010651641
728972961,392,0.9456671
728972961,393,0.007571965
728972961,394,0.64657027
728972961,395,0.73849136
728972961,396,0.49654433
728972961,397,0.8444625
728972961,398,0.040061045
728972961,399,0.9746104
728972961,400,0.9186036
728972961,401,0.00034121762
728972961,402,0.00037814099999999997
728972961,403,0.82565135
728972961,404,0.8948891999999999
728972961,405,0.00017975492
728972961,406,0.00038438830000000004
728972961,407,0.0017912851000000001
728972961,408,0.0055297259999999996
728972961,409,0.13359512
728972961,410,8.755266e-05
728972961,411,0.52449185
728972961,412,0.00038900468
728972961,413,0.665779
728972961,414,0.0021106417
728972961,415,0.784663
728972961,416,0.0006561042
728972961,417,0.0006561042
728972961,418,0.00473239
728972961,419,0.00015451977
728972961,420,0.0010382619999999999
728972961,421,3.711755e-05
728972961,422,0.044086735999999994
728972961,423,0.00024680706
728972961,424,0.92686063
728972961,425,0.43064222
728972961,426,0.57569784
728972961,427,0.9995646
728972961,428,0.7179328
728972961,429,0.06499111
728972961,430,0.43064222
729303442,1,0.005933515699999999
729303442,2,0.43064222
729303442,3,0.0037629425
729303442,4,0.9933662
729303442,5,0.0053423764
729303442,6,0.0005744227999999999
729303442,7,1.4645499e-05
729303442,8,0.038913533
729303442,9,0.47279656
729303442,10,0.99905664
729303442,11,0.9798232
729303442,12,0.9926041999999999
729303442,13,7.569579e-05
729303442,14,7.585628e-05
729303442,15,1.2054559e-05
729303442,16,0.034002032
729303442,17,0.004115431
729303442,18,2.0318064e-05
729303442,19,0.9228890999999999
729303442,20,0.98941946
729303442,21,0.99665487
729303442,22,1.1865115e-05
729303442,23,5.6602875999999994e-05
729303442,24,3.9781735e-05
729303442,25,0.9990834999999999
729303442,26,0.000474814
729303442,27,8.756878e-05
729303442,28,0.9977315000000001
729303442,29,0.00047457144999999996
729303442,30,0.43064222
729348908,1,0.00021859066000000003
729348908,2,0.43064222
729348908,3,0.00010847643999999999
729348908,4,0.0038442854
729348908,5,0.9665323
729348908,6,8.4879375e-06
729348908,7,0.00014896868
729348908,8,0.033290632
729348908,9,0.0009351514999999999
729348908,10,0.0023955444
729348908,11,0.0018208207000000001
729348908,12,0.00018171240000000003
729348908,13,5.97276e-05
729348908,14,0.0007085756
729348908,15,1.3406159e-05
729348908,16,0.015621071
729348908,17,0.9995296999999999
729348908,18,0.0020731369
729348908,19,0.91085446
729348908,20,0.9926715
729348908,21,0.98613524
729348908,22,0.00021571028999999999
729348908,23,0.0072582513
729348908,24,0.0118145235
729348908,25,0.0032244440000000004
729348908,26,0.9868167999999999
729348908,27,0.99485576
729348908,28,0.00031987714
729348908,29,0.009194611
729348908,30,0.0004392318
729348908,31,0.0008888828
729348908,32,1.2834009e-05
729348908,33,0.00041001807999999995
729348908,34,0.99804544
729348908,35,0.00063265313
729348908,36,2.0280007e-05
729348908,37,0.00013754862
729348908,38,6.453718e-06
729348908,39,0.43064222
729410793,1,0.0027503502
729410793,2,0.43064222
729410793,3,0.010271539
729410793,4,1.1254100000000001e-05
729410793,5,0.56239706
729410793,6,0.99203837
729410793,7,0.0010157368
729410793,8,0.0008957142
729410793,9,1.3562168e-05
729410793,10,0.36019027
729410793,11,0.017546007
729410793,12,0.000493418
729410793,13,1.5088227999999999e-05
729410793,14,0.9155469999999999
729410793,15,0.0002104205
729410793,16,0.0005020385
729410793,17,0.0005682719599999999
729410793,18,0.7550222
729410793,19,0.00060788356
729410793,20,0.110736735
729410793,21,0.10342965
729410793,22,0.36637557
729410793,23,0.0016017976
729410793,24,6.0814673000000005e-05
729410793,25,0.9999453000000001
729410793,26,0.95739305
729410793,27,0.026790166
729410793,28,0.0012089377
729410793,29,0.9031014999999999
729410793,30,0.0002674734
729410793,31,0.0008768986
729410793,32,0.9704306
729410793,33,0.010502735
729410793,34,5.207438e-05
729410793,35,0.18435487
729410793,36,0.9789764000000001
729410793,37,0.43064222
729549972,1,0.997801
729549972,2,0.43064222
729549972,3,0.0033535170000000003
729549972,4,0.02684988
729549972,5,0.9980226999999999
729549972,6,0.00043602127999999994
729549972,7,0.00014942464
729549972,8,1.5709762e-05
729549972,9,0.007954695
729549972,10,7.282864e-05
729549972,11,0.039615314
729549972,12,0.99956936
729549972,13,0.96887714
729549972,14,0.0008266538000000001
729549972,15,0.98742795
729549972,16,0.99933064
729549972,17,0.00082066644
729549972,18,0.9910614999999999
729549972,19,0.43064222
729561658,1,0.01835995
729561658,2,0.43064222
729561658,3,0.014454699
729561658,4,0.009848392
729561658,5,0.43064222
729561658,6,7.268142000000001e-06
729561658,7,0.04042899
729561658,8,0.00015206288999999998
729561658,9,0.0003756222
729561658,10,0.18737121
729561658,11,0.004358904
729561658,12,0.0074943723
729561658,13,0.00014723228
729561658,14,0.0074943723
729561658,15,8.5787695e-05
729561658,16,1.3276524999999999e-05
729561658,17,9.958111999999999e-05
729561658,18,0.0030649651000000003
729561658,19,0.90314054
729561658,20,4.057862e-06
729561658,21,0.0005491501
729561658,22,6.0779075e-05
729561658,23,0.0026998636
729561658,24,0.027160278
729561658,25,7.05161e-05
729561658,26,0.0008667330000000001
729561658,27,8.867724000000001e-05
729561658,28,0.69100803
729561658,29,1.0880829e-05
729561658,30,0.0067429809999999995
729561658,31,0.042878557000000005
729561658,32,0.43064222
729578579,1,0.0025250185
729578579,2,0.43064222
729578579,3,0.99464166
729578579,4,0.9796951999999999
729578579,5,0.9652987
729578579,6,0.99918574
729578579,7,2.412004e-05
729578579,8,0.81156385
729578579,9,0.0006014139
729578579,10,0.43064222
729578579,11,0.0034686327000000004
729578579,12,0.969877
729578579,13,0.0011931935000000001
729578579,14,0.00031101648
729578579,15,0.00033277017
729578579,16,0.00044610712
729578579,17,0.015894685
729578579,18,0.0014560276000000001
729578579,19,9.262591e-05
729578579,20,0.9806497999999999
729578579,21,0.00230394
729578579,22,1.0714733000000001e-05
729578579,23,2.040564e-05
729578579,24,0.00013791583
729578579,25,0.002193854
729578579,26,2.323261e-05
729578579,27,0.0061093234
729578579,28,0.0014077973999999998
729578579,29,0.00011338997
729578579,30,8.698975599999999e-05
729578579,31,0.0027102293
729578579,32,0.01183131
729578579,33,0.0016870976
729578579,34,0.0043219435
729578579,35,0.00016572166
729578579,36,0.010580128000000001
729578579,37,0.91089046
729578579,38,1.0762887499999999e-05
729578579,39,0.008926629
729578579,40,2.1995504999999997e-05
729578579,41,0.0009557429
729578579,42,0.017540757
729578579,43,0.00018133337
729578579,44,0.00040761937000000005
729578579,45,0.9990386
729578579,46,0.9993654000000001
729578579,47,0.9629091000000001
729578579,48,0.9999896
729578579,49,0.04988953
729578579,50,0.0050396104
729578579,51,0.0010938378
729578579,52,0.005839548000000001
729578579,53,0.15463188
729578579,54,0.00096839614
729578579,55,0.006471015
729578579,56,0.09742194400000001
729578579,57,0.81042385
729578579,58,0.0021662228
729578579,59,0.0029067695
729578579,60,7.1417926e-05
729578579,61,0.99254286
729578579,62,0.00015061852
729578579,63,6.2847585e-06
729578579,64,0.9997546999999999
729578579,65,0.99981946
729578579,66,0.02772612
729578579,67,0.025591747999999997
729578579,68,3.3610573e-05
729578579,69,0.009874884
729578579,70,0.0001987377
729578579,71,0.00011229587
729578579,72,0.00095466984
729578579,73,0.24868253
729578579,74,0.00011348148000000001
729578579,75,0.43064222
729578579,76,0.0015413235
729578579,77,0.015813092
729578579,78,0.003077704
729578579,79,0.0007669192999999999
729578579,80,3.659296e-05
729578579,81,0.00016437343
729578579,82,0.0053537507
729578579,83,0.00028581318
729578579,84,0.0013306899
729578579,85,0.0005578710700000001
729578579,86,0.0008696002000000001
729578579,87,1.941211e-05
729578579,88,0.0007837763
729578579,89,0.0026061001999999997
729578579,90,0.99741685
729578579,91,0.99988914
729578579,92,0.9997341999999999
729578579,93,0.00046987343
729578579,94,5.118374e-06
729578579,95,0.017312713
729578579,96,0.99477094
729578579,97,0.04697452
729578579,98,0.99671715
729578579,99,0.08637277
729578579,100,0.98339427
729578579,101,0.017328272
729578579,102,0.9956921999999999
729578579,103,0.0018399522
729578579,104,0.00010564653999999998
729578579,105,0.0016631625
729578579,106,0.00031196914000000003
729578579,107,0.0003424986
729578579,108,0.43064222
729578579,109,0.0013626270000000002
729578579,110,9.190025e-05
729578579,111,0.0041393129999999995
729578579,112,0.43064222
729578579,113,2.1730737e-05
729578579,114,0.00046114405
729578579,115,0.13284343
729578579,116,0.6254276
729578579,117,0.43064222
729578579,118,0.76989204
729578579,119,0.03982934
729578579,120,0.06412214
729578579,121,0.00041917092
729578579,122,0.0011736669
729578579,123,0.21052818
729578579,124,0.67355907
729578579,125,0.43064222
729578579,126,0.004216287
729578579,127,0.022314432999999998
729578579,128,0.43064222
729578579,129,0.9328375
729578579,130,0.0089153815
729578579,131,0.023034306
729578579,132,0.99689263
729578579,133,0.0011458036
729578579,134,0.0017107046
729578579,135,0.002023375
729578579,136,0.00047601992
729578579,137,6.4038446e-05
729578579,138,0.015877882
729578579,139,0.0067805257
729578579,140,0.99974674
729578579,141,0.00020408111000000002
729578579,142,0.00035579898
729578579,143,0.99998903
729578579,144,0.008000666
729578579,145,0.9999461
729578579,146,0.99714154
729578579,147,0.0009369146
729578579,148,0.99951375
729578579,149,0.002366205
729578579,150,0.001276398
729578579,151,0.00018656826
729578579,152,0.0015373484
729578579,153,0.00045111816
729578579,154,0.007893444
729578579,155,0.0078118630000000005
729578579,156,0.004466766
729578579,157,0.006896793399999999
729578579,158,0.005417259399999999
729578579,159,2.7917979999999998e-05
729578579,160,0.0063281124
729578579,161,0.0025075257000000003
729578579,162,0.0011839179
729578579,163,0.9939466
729578579,164,0.989917
729578579,165,0.9995529000000001
729578579,166,0.9871215
729578579,167,0.99995553
729578579,168,0.003116494
729578579,169,0.99994075
729578579,170,0.08862535
729578579,171,9.005709e-05
729578579,172,0.99840754
729578579,173,0.1456085
729578579,174,0.03261993
729578579,175,0.00055110885
729578579,176,0.9701360000000001
729578579,177,0.010488008
729578579,178,0.99999654
729578579,179,0.0020824338
729578579,180,0.21963456
729578579,181,0.9999665999999999
729578579,182,0.04896726
729578579,183,0.9999298000000001
729578579,184,0.0010382619999999999
729578579,185,0.00018240069
729578579,186,0.9844876
729578579,187,0.009848392
729578579,188,0.07207857
729578579,189,0.0060959384
729578579,190,0.00016083801000000002
729578579,191,0.004798445
729578579,192,0.00026399560000000004
729578579,193,0.00044194097
729578579,194,0.00046701809999999996
729578579,195,0.8488806999999999
729578579,196,0.020746345
729578579,197,0.00053507264
729578579,198,0.43064222
729581752,1,0.98383546
729581752,2,0.43064222
729581752,3,0.02123212
729581752,4,0.0002589098
729581752,5,0.00047965534000000005
729581752,6,0.00036772343
729581752,7,0.00010881927
729581752,8,6.553609000000001e-05
729581752,9,9.048388000000002e-05
729581752,10,0.00013898556
729581752,11,0.00019756422
729581752,12,0.000116776944
729581752,13,2.6307568999999997e-05
729581752,14,0.00051187404
729581752,15,1.0701427499999999e-05
729581752,16,3.1289364e-06
729581752,17,0.99820673
729581752,18,0.43064222
729651527,1,0.015330543
729651527,2,0.43064222
729651527,3,0.0011751234
729651527,4,8.635072e-05
729651527,5,0.00030794676
729651527,6,0.0114351185
729651527,7,1.0524383e-05
729651527,8,2.2711349e-05
729651527,9,3.208185e-05
729651527,10,9.7175825e-06
729651527,11,0.0013328291
729651527,12,0.9835459999999999
729651527,13,0.00026815232999999995
729651527,14,0.0023125405
729651527,15,0.007017249200000001
729651527,16,0.004658507
729651527,17,0.9999747
729651527,18,0.0066099390000000004
729651527,19,0.00975464
729651527,20,0.9986425999999999
729651527,21,0.0002043993
729651527,22,0.00038016515
729651527,23,0.9996222
729651527,24,0.9988450000000001
729651527,25,0.0006735714
729651527,26,0.00070763455
729651527,27,0.00032044793
729651527,28,0.00027518123
729651527,29,0.00011475333
729651527,30,0.43064222
729668796,1,0.9999216999999999
729668796,2,0.43064222
729668796,3,0.999877
729668796,4,0.0058056167
729668796,5,0.29836473
729668796,6,0.9999484000000001
729668796,7,6.896517e-06
729668796,8,0.9564065999999999
729668796,9,0.00038685442999999997
729668796,10,0.0054499883999999995
729668796,11,0.002308053
729668796,12,0.29836473
729668796,13,0.9997919
729668796,14,0.00024233056
729668796,15,8.745861999999999e-05
729668796,16,3.2957235999999995e-05
729668796,17,0.9939786
729668796,18,0.9929435999999999
729668796,19,0.96877456
729668796,20,0.99977463
729668796,21,0.00049792015
729668796,22,0.0004739869
729668796,23,0.98986864
729668796,24,0.009355775
729668796,25,0.000108968794
729668796,26,0.9998536
729668796,27,0.0025464587
729668796,28,0.0010264775
729668796,29,0.0003396842
729668796,30,0.9999591
729668796,31,0.93545663
729668796,32,8.018184599999999e-05
729668796,33,0.9992728999999999
729668796,34,0.967182
729668796,35,0.26554024
729668796,36,0.43064222
729670169,1,0.0006015813
729670169,2,0.43064222
729670169,3,0.0033282167
729670169,4,0.000293828
729670169,5,0.00063720794
729670169,6,2.8760438e-05
729670169,7,0.00017937961
729670169,8,3.3644629999999995e-05
729670169,9,4.523983e-06
729670169,10,0.9773383
729670169,11,0.00057818263
729670169,12,1.841853e-05
729670169,13,0.9745728000000001
729670169,14,1.609691e-05
729670169,15,0.0012339914
729670169,16,0.00014115122
729670169,17,0.00014541874
729670169,18,0.43064222
729700539,1,0.00017017330000000002
729700539,2,0.43064222
729700539,3,0.0002610753
729700539,4,0.94816715
729700539,5,0.0051754465999999996
729700539,6,4.7624617e-05
729700539,7,0.8815966000000001
729700539,8,0.00033509446000000003
729700539,9,4.2209318000000005e-05
729700539,10,0.0017804777
729700539,11,4.170235e-05
729700539,12,0.0011120903
729700539,13,1.6793705e-05
729700539,14,0.43064222
729940206,1,0.004447894
729940206,2,0.43064222
729940206,3,0.0048524393
729940206,4,0.98571277
729940206,5,0.9999899999999999
729940206,6,0.9999958000000001
729940206,7,0.9906165000000001
729940206,8,0.00042285597999999996
729940206,9,0.00022524812
729940206,10,8.94333e-05
729940206,11,0.9992175
729940206,12,0.43064222
729940206,13,0.0011271433999999999
729940206,14,0.81626517
729940206,15,0.89077246
729940206,16,0.8919596
729940206,17,0.39350864
729940206,18,0.0004940941000000001
729940206,19,0.003996765
729940206,20,0.0022921632
729940206,21,0.0045578484
729940206,22,1.1693784000000001e-05
729940206,23,0.00498845
729940206,24,0.0014894302
729940206,25,0.8524814000000001
729940206,26,0.9053038
729940206,27,3.0126646e-05
729940206,28,0.43064222
729940206,29,0.0008667330000000001
729940206,30,0.90736425
729940206,31,0.43064222
730149656,1,0.99947304
730149656,2,0.43064222
730149656,3,0.9990753000000001
730149656,4,0.9982184999999999
730149656,5,0.013244559
730149656,6,2.7274240000000003e-05
730149656,7,0.03274327
730149656,8,0.00095983606
730149656,9,0.0031704034
730149656,10,4.9145216e-05
730149656,11,0.0032546918
730149656,12,0.43064222
730149656,13,0.00077210146
730149656,14,0.43064222
730149656,15,0.9976113000000001
730149656,16,0.9999998999999999
730149656,17,5.209579000000001e-05
730149656,18,0.028337779
730149656,19,0.036546156
730149656,20,0.0015330381
730149656,21,0.99998915
730149656,22,0.0004880511
730149656,23,0.007848415
730149656,24,0.9999796000000001
730149656,25,0.00033381584
730149656,26,0.99977523
730149656,27,0.9981110999999999
730149656,28,0.9999993
730149656,29,0.0014211064999999998
730149656,30,8.164399e-06
730149656,31,0.8499568000000001
730149656,32,0.0002344832
730149656,33,0.0002499574
730149656,34,0.015237483999999999
730149656,35,0.00012398679
730149656,36,0.99503195
730149656,37,0.9900655999999999
730149656,38,0.999869
730149656,39,0.9962289000000001
730149656,40,0.0015935495
730149656,41,2.4568721999999998e-05
730149656,42,0.43064222
730222442,1,0.04632486
730222442,2,0.43064222
730222442,3,5.6558735999999996e-05
730222442,4,0.034586366
730222442,5,0.9909299000000001
730222442,6,6.5408300000000005e-06
730222442,7,0.43064222
730222442,8,1.681489e-05
730222442,9,0.000691729
730222442,10,0.03837318
730222442,11,5.2067528e-05
730222442,12,2.5582365e-05
730222442,13,0.00040024959999999997
730222442,14,0.006154605
730222442,15,0.6456710999999999
730222442,16,0.20510598
730222442,17,0.00016033715
730222442,18,0.00032525779999999997
730222442,19,0.5442431
730222442,20,0.00028136400000000004
730222442,21,0.99886286
730222442,22,0.14759809
730222442,23,0.43064222
730237078,1,0.9997341999999999
730237078,2,0.43064222
730237078,3,0.99999404
730237078,4,0.99720544
730237078,5,0.999767
730237078,6,0.8992048
730237078,7,0.021334667
730237078,8,0.9882433
730237078,9,0.005056569
730237078,10,0.0039955806
730237078,11,0.9915889999999999
730237078,12,0.9958377
730237078,13,0.00019930946
730237078,14,2.0455772999999998e-05
730237078,15,0.009424944000000001
730237078,16,2.499711e-06
730237078,17,0.10610743
730237078,18,0.0053752265
730237078,19,0.43064222
730268758,1,0.9875688
730268758,2,0.43064222
730268758,3,0.010271539
730268758,4,0.99857545
730268758,5,0.018939506000000002
730268758,6,0.99896216
730268758,7,0.98802096
730268758,8,1.7913768e-05
730268758,9,0.00021021556000000002
730268758,10,0.0002256174
730268758,11,0.5882016999999999
730268758,12,0.050901506
730268758,13,0.0024187348
730268758,14,0.00015907003
730268758,15,0.027827308
730268758,16,0.9995065999999999
730268758,17,0.046088547
730268758,18,0.00016672096000000002
730268758,19,0.9963552
730268758,20,0.00011888214
730268758,21,1.5687934e-05
730268758,22,5.0623760000000005e-05
730268758,23,0.99668103
730268758,24,0.99768984
730268758,25,0.00022095053
730268758,26,6.400725e-05
730268758,27,4.7039284e-05
730268758,28,0.0019697852
730268758,29,0.0015389287
730268758,30,0.005731418
730268758,31,0.0048868614
730268758,32,0.9950035
730268758,33,0.98830354
730268758,34,0.0040776054
730268758,35,0.019050288999999998
730268758,36,0.00027987376
730268758,37,0.0021221684
730268758,38,4.1918534e-05
730268758,39,0.0015729174
730268758,40,0.9927451999999999
730268758,41,0.9993375
730268758,42,0.9979941999999999
730268758,43,0.9269350000000001
730268758,44,0.00034104282
730268758,45,4.8414940000000006e-05
730268758,46,0.012871440500000001
730268758,47,0.99624676
730268758,48,0.43064222
730268758,49,0.036210977000000005
730268758,50,0.15321161
730268758,51,0.97860545
730268758,52,0.0011256043
730268758,53,0.0003097736
730268758,54,0.43064222
730559808,1,3.636805e-05
730559808,2,0.43064222
730559808,3,0.010271539
730559808,4,7.639929e-05
730559808,5,1.12130365e-05
730559808,6,0.00020721916
730559808,7,0.43064222
730559808,8,0.9981135
730559808,9,0.94700927
730559808,10,4.5808265000000004e-05
730559808,11,0.009183501
730559808,12,0.99034333
730559808,13,0.0006221217299999999
730559808,14,0.0013403198999999998
730559808,15,0.0013267291
730559808,16,4.6386904000000006e-05
730559808,17,9.409814e-05
730559808,18,0.0006793516999999999
730559808,19,2.8340955e-05
730559808,20,0.43064222
730559808,21,0.0006301602700000001
730559808,22,2.4005694e-06
730559808,23,9.384975e-05
730559808,24,0.43064222
730559808,25,0.99262094
730559808,26,0.00012030258999999999
730559808,27,0.43064222
730559808,28,1.3084575e-05
730559808,29,0.9982097
730559808,30,0.9995789
730559808,31,0.99137443
730559808,32,0.00011542212
730559808,33,0.00017076121
730559808,34,0.9956109000000001
730559808,35,0.9342848
730559808,36,0.9981135
730559808,37,0.94700927
730559808,38,0.001274577
730559808,39,3.9470844e-05
730559808,40,0.0052030309999999995
730559808,41,0.17288685
730559808,42,0.0029707628000000003
730559808,43,0.00011881527
730559808,44,0.9993919
730559808,45,0.17699039
730559808,46,2.736757e-05
730559808,47,0.99858934
730559808,48,0.95338494
730559808,49,0.00014047154
730559808,50,5.890444e-06
730559808,51,0.43064222
730573740,1,0.9998913
730573740,2,0.43064222
730573740,3,0.010271539
730573740,4,0.0004563322
730573740,5,5.1482257e-05
730573740,6,2.158778e-05
730573740,7,0.9999722
730573740,8,0.9996767
730573740,9,0.00017787653
730573740,10,0.0001278106
730573740,11,8.00045e-05
730573740,12,0.039303247
730573740,13,0.98451936
730573740,14,0.069274545
730573740,15,6.918758000000001e-05
730573740,16,0.960274
730573740,17,0.85770833
730573740,18,0.0029722417
730573740,19,0.0008392551699999999
730573740,20,4.8661237e-05
730573740,21,0.9968618
730573740,22,0.00022558749
730573740,23,0.43064222
730652769,1,1.0666347e-05
730652769,2,0.43064222
730652769,3,0.00048084508000000004
730652769,4,9.556451600000001e-05
730652769,5,2.104167e-05
730652769,6,1.280556e-05
730652769,7,1.7867702e-05
730652769,8,0.00017682537000000001
730652769,9,0.00043695542
730652769,10,0.43064222
730865684,1,0.0027005341999999997
730865684,2,0.43064222
730865684,3,0.99582374
730865684,4,0.00014729083
730865684,5,0.0015708093
730865684,6,0.0014669661
730865684,7,5.6224577e-05
730865684,8,3.7733047e-05
730865684,9,0.00030603266
730865684,10,1.626368e-05
730865684,11,6.09292e-05
730865684,12,0.00021211922000000002
730865684,13,0.0029842204
730865684,14,0.00027183307
730865684,15,0.40814564
730865684,16,0.0009930638
730865684,17,0.00012936398
730865684,18,0.008585957
730865684,19,2.6134405000000002e-05
730865684,20,0.99963915
730865684,21,0.0006951009
730865684,22,0.00012747016
730865684,23,0.43064222
731063195,1,0.0008597308
731063195,2,0.43064222
731063195,3,0.00344707
731063195,4,0.9951989
731063195,5,9.0201655e-05
731063195,6,0.008438046999999999
731063195,7,0.00044258769999999995
731063195,8,0.99910873
731063195,9,0.00024987946
731063195,10,2.1892689999999997e-05
731063195,11,6.536315e-05
731063195,12,1.5310097e-05
731063195,13,6.9596276e-06
731063195,14,1.1024057e-05
731063195,15,2.6392815e-06
731063195,16,1.2598029e-05
731063195,17,1.732358e-05
731063195,18,0.00012709163
731063195,19,0.00036750772000000004
731063195,20,0.43064222
731063195,21,5.944542499999999e-05
731063195,22,6.448745e-05
731063195,23,1.4020535999999999e-05
731063195,24,0.0007262705000000001
731063195,25,7.276685e-05
731063195,26,1.0686181999999999e-05
731063195,27,5.2348375999999996e-05
731063195,28,6.3144903e-06
731063195,29,1.1747324e-05
731063195,30,0.0001707218
731063195,31,0.43064222
731063195,32,0.009281926
731063195,33,0.0004647939599999999
731063195,34,0.0023328664
731063195,35,8.852886999999998e-05
731063195,36,0.009467661
731063195,37,6.627892e-05
731063195,38,0.00021421695
731063195,39,8.205935e-06
731063195,40,0.0010616911999999999
731063195,41,0.43064222
731063195,42,0.0008470894
731063195,43,0.43064222
731178960,1,0.0005835237
731178960,2,0.43064222
731178960,3,0.0005287602500000001
731178960,4,0.00020342387
731178960,5,2.7641681e-06
731178960,6,0.99570906
731178960,7,0.5161399999999999
731178960,8,4.5943845e-05
731178960,9,0.64783907
731178960,10,0.0008534155999999999
731178960,11,0.0005777761
731178960,12,0.99998057
731178960,13,0.9998379999999999
731178960,14,4.9515013e-05
731178960,15,0.9976991
731178960,16,0.00010327747
731178960,17,0.0022280832999999997
731178960,18,0.9470626
731178960,19,1.955587e-05
731178960,20,0.0037159545
731178960,21,0.6212063
731178960,22,0.43064222
731511020,1,0.0036693488
731511020,2,0.43064222
731511020,3,1.543628e-05
731511020,4,2.4052577e-05
731511020,5,0.00012968127
731511020,6,0.00016105917
731511020,7,9.122793600000001e-05
731511020,8,0.9999113000000002
731511020,9,5.600811e-05
731511020,10,5.6271936e-05
731511020,11,7.184443500000001e-05
731511020,12,2.6330936e-05
731511020,13,4.988693e-05
731511020,14,0.008379467
731511020,15,9.611123e-06
731511020,16,0.00011126864400000001
731511020,17,3.393347e-05
731511020,18,0.43064222
731513824,1,0.00034923927000000005
731513824,2,0.43064222
731513824,3,0.010064173000000001
731513824,4,6.820470000000001e-05
731513824,5,9.621832e-05
731513824,6,2.9707968e-05
731513824,7,3.9476003e-05
731513824,8,0.0012525808
731513824,9,7.36926e-05
731513824,10,0.0012361171000000002
731513824,11,0.00013131599
731513824,12,0.00015542976
731513824,13,0.00048364480000000004
731513824,14,0.9995765999999999
731513824,15,0.9974516
731513824,16,0.08076703
731513824,17,1.7834283e-05
731513824,18,0.00025060648
731513824,19,0.9962985000000001
731513824,20,0.0001830003
731513824,21,0.97502047
731513824,22,0.0064324285
731513824,23,0.038921237000000004
731513824,24,0.0009457195
731513824,25,0.0013294397
731513824,26,0.018052798000000002
731513824,27,8.964959e-06
731513824,28,0.0006095041999999999
731513824,29,6.0678714e-05
731513824,30,0.0030552088
731513824,31,0.0025334407
731513824,32,0.00014674789
731513824,33,0.027458128
731513824,34,0.042783972
731513824,35,0.005730699999999999
731513824,36,0.0024457322
731513824,37,0.028056553999999997
731513824,38,4.8094065e-05
731513824,39,6.331476e-05
731513824,40,8.383789000000001e-06
731513824,41,0.00044931332000000004
731513824,42,0.00068784854
731513824,43,0.00010848792999999999
731513824,44,0.0010867169
731513824,45,0.43064222
731762731,1,0.00016540893
731762731,2,0.43064222
731762731,3,9.0548696e-05
731762731,4,2.0499047e-05
731762731,5,0.0020921524
731762731,6,0.43064222
731762731,7,0.00036762792
731762731,8,0.0029933409999999996
731762731,9,0.0016701372
731762731,10,0.0003918221
731762731,11,0.00010766746999999999
731762731,12,0.99654263
731762731,13,2.140474e-05
731762731,14,0.00080110016
731762731,15,4.0279832e-05
731762731,16,0.00055454066
731762731,17,0.43064222
731762731,18,0.43064222
731762731,19,3.878311e-05
731762731,20,0.43064222
731762731,21,0.000542048
731762731,22,0.9996891
731762731,23,0.9119707
731762731,24,0.9999778
731762731,25,0.9993044
731762731,26,2.1425836e-05
731762731,27,0.43064222
731762731,28,6.126123000000001e-05
731762731,29,0.024605729
731762731,30,0.7560826
731762731,31,0.9807944
731762731,32,1.5647054000000002e-05
731762731,33,0.005928188
731762731,34,0.017192148
731762731,35,1.1317515e-05
731762731,36,0.43064222
731927633,1,0.00029489948
731927633,2,0.43064222
731927633,3,0.001298995
731927633,4,0.0009154738
731927633,5,7.2130874000000005e-06
731927633,6,0.0023824254000000002
731927633,7,0.43064222
731927633,8,0.0001713505
731927633,9,4.606774e-05
731927633,10,0.99978524
731927633,11,0.9768698
731927633,12,0.9986021999999999
731927633,13,0.9999318000000001
731927633,14,3.439431e-05
731927633,15,1.3621131e-05
731927633,16,2.3732768e-05
731927633,17,0.057078183
731927633,18,0.97831786
731927633,19,0.99986625
731927633,20,0.99850345
731927633,21,0.00039817837999999995
731927633,22,0.9759118
731927633,23,0.00020812069
731927633,24,0.99833566
731927633,25,0.0012641215
731927633,26,0.00024645857
731927633,27,0.0048567490000000005
731927633,28,0.0055705695
731927633,29,0.05458861
731927633,30,0.99999404
731927633,31,3.4707256000000005e-05
731927633,32,8.005975e-05
731927633,33,6.2663814e-05
731927633,34,0.0017428717
731927633,35,0.73229337
731927633,36,0.0011976338
731927633,37,0.0018665804999999998
731927633,38,0.00016589304
731927633,39,0.074855514
